model,scenario_id,modalities,rho,location,sample_count,accuracy,macro_f1,mae,pearson,selection_score,delta_accuracy,delta_macro_f1,delta_mae,delta_pearson,delta_selection_score
B3.1-alpha0,audio_r0.1_middle,audio,0.1,middle,728,0.6373626373626373,0.6218423070928129,0.6123555841712425,0.6452579976702215,0.7449436698155052,0.0,0.0,0.0005329384335449605,-0.0001465373857691965,-4.0522941285536795e-05
B3.1-alpha0,audio_r0.1_late,audio,0.1,late,728,0.6373626373626373,0.6218423070928129,0.6120215695003396,0.6453603493526981,0.744970381053769,0.0,0.0,0.00019892376264207812,-4.4185703292565215e-05,-1.3811703021726629e-05
B3.1-alpha0,audio_r0.2_early,audio,0.2,early,728,0.6373626373626373,0.6218423070928129,0.6118937076663005,0.6454151271195242,0.7449825558510406,0.0,0.0,7.106192860295568e-05,1.0592063533487739e-05,-1.6369057501686157e-06
B3.1-alpha0,audio_r0.2_middle,audio,0.2,middle,728,0.6373626373626373,0.6219464522027255,0.6123490100470628,0.6452491355540552,0.7449688722503034,0.0,0.00010414510991263448,0.000526364309365257,-0.0001553995019355492,-1.5320506487337404e-05
B3.1-alpha0,audio_r0.2_late,audio,0.2,late,728,0.6373626373626373,0.6218423070928129,0.6119694532673028,0.64535184258188,0.7449714892171266,0.0,0.0,0.0001468075296052751,-5.269247411066047e-05,-1.2703539664093988e-05
B3.1-alpha0,audio_r0.3_early,audio,0.3,early,728,0.635989010989011,0.6207446995353615,0.6119222580199386,0.6454103597610955,0.7443629618503993,-0.0013736263736263687,-0.0010976075574513633,9.961228224109053e-05,5.824705104795491e-06,-0.0006212309063914345
B3.1-alpha0,audio_r0.3_middle,audio,0.3,middle,728,0.6373626373626373,0.6220553119272899,0.6123743460738806,0.6452501810496533,0.7449951622006101,0.0,0.00021300483447705965,0.0005517003361831252,-0.00015435400633745378,1.0969443819397462e-05
B3.1-alpha0,audio_r0.3_late,audio,0.3,late,728,0.6373626373626373,0.6218423070928129,0.611874425870745,0.6453943828470662,0.7449807662251315,0.0,0.0,5.178013304751872e-05,-1.0152208924529837e-05,-3.4265316591897133e-06
B3.1-alpha0,audio_r0.4_early,audio,0.4,early,728,0.635989010989011,0.6207446995353615,0.6119662934023846,0.6453986482135675,0.7443596630993563,-0.0013736263736263687,-0.0010976075574513633,0.00014364766468710766,-5.886842423197258e-06,-0.000624529657434425
B3.1-alpha0,audio_r0.4_middle,audio,0.4,middle,728,0.6373626373626373,0.6220553119272899,0.6124187423847616,0.6452306648776496,0.744990872832823,0.0,0.00021300483447705965,0.0005960966470640594,-0.00017387017834114005,6.680076032217208e-06
B3.1-alpha0,audio_r0.4_late,audio,0.4,late,728,0.6373626373626373,0.6218423070928129,0.6117558459249827,0.6454341942469736,0.7449906834811932,0.0,0.0,-6.679981271484614e-05,2.9659190982855854e-05,6.490724402508086e-06
B3.1-alpha0,audio_r0.5_early,audio,0.5,early,728,0.635989010989011,0.6208510581265999,0.6125089154824369,0.6452602606225547,0.7443463450449539,-0.0013736263736263687,-0.0009912489662129431,0.0006862697447393984,-0.0001442744334360091,-0.0006378477118368364
B3.1-alpha0,audio_r0.5_middle,audio,0.5,middle,728,0.635989010989011,0.6209621141292675,0.6123822877992068,0.6451901203186036,0.7443706176610948,-0.0013736263736263687,-0.0008801929635453565,0.000559642061509269,-0.00021441473738714745,-0.0006135750956959285
B3.1-alpha0,audio_r0.5_late,audio,0.5,late,728,0.6373626373626373,0.6218423070928129,0.6122334199691457,0.6452631390894307,0.7449494026679936,0.0,0.0,0.0004107742314481966,-0.00014139596656004283,-3.479008879714307e-05
B3.1-alpha0,vision_r0.1_early,vision,0.1,early,728,0.6373626373626373,0.6218423070928129,0.611763802520767,0.645367413462645,0.7449820043583278,0.0,0.0,-5.8843216930504205e-05,-3.7121593345679216e-05,-2.188398462887875e-06
B3.1-alpha0,vision_r0.1_middle,vision,0.1,middle,728,0.6373626373626373,0.6219464522027255,0.6097619272256781,0.6462331766138542,0.7451996725003358,0.0,0.00010414510991263448,-0.0020607185120193883,0.000828641557863441,0.00021547974354507726
B3.1-alpha0,vision_r0.1_late,vision,0.1,late,728,0.6373626373626373,0.6219464522027255,0.6122925987027095,0.6449855521151727,0.7449382747931244,0.0,0.00010414510991263448,0.00046995296501195494,-0.00041898294081799126,-4.591796366637535e-05
B3.1-alpha0,vision_r0.2_early,vision,0.2,early,728,0.6373626373626373,0.6226252579916468,0.6123648746972802,0.6446619783202423,0.7450645180162148,0.0,0.0007829508988339562,0.000542228959582669,-0.000742556735748412,8.032525942403002e-05
B3.1-alpha0,vision_r0.2_middle,vision,0.2,middle,728,0.6346153846153846,0.6190167985433465,0.6090883489462783,0.6466611426829042,0.7438620074189508,-0.0027472527472527375,-0.0028255085494663934,-0.002734296791419233,0.0012566076269134863,-0.0011221853378399205
B3.1-alpha0,vision_r0.2_late,vision,0.2,late,728,0.6387362637362637,0.6236146516022677,0.6120693564343338,0.6451392050730057,0.745727239617328,0.0013736263736263687,0.0017723445094548484,0.00024671069663628753,-0.00026532998298500754,0.0007430468605372775
B3.1-alpha0,vision_r0.3_early,vision,0.3,early,728,0.6387362637362637,0.6234969694448479,0.6134674632461271,0.6435044848155452,0.745435224595299,0.0013736263736263687,0.0016546623520350412,0.0016448175084295968,-0.0019000502404454833,0.00045103183850825346
B3.1-alpha0,vision_r0.3_middle,vision,0.3,middle,728,0.6346153846153846,0.6191276200456418,0.6079329497406034,0.6472294736107572,0.744008895794076,-0.0027472527472527375,-0.0027146870471710383,-0.0038896959970941003,0.0018249385547665087,-0.0009752969627147001
B3.1-alpha0,vision_r0.3_late,vision,0.3,late,728,0.6332417582417582,0.6192193381773986,0.6117164591419418,0.6443598105554049,0.7431720646266339,-0.004120879120879106,-0.0026229689154142477,-0.00010618659575567513,-0.001044724500585792,-0.0018121281301568537
B3.1-alpha0,vision_r0.4_early,vision,0.4,early,728,0.6346153846153846,0.6185740442857354,0.613899861390774,0.6421759620896789,0.7429901915952075,-0.0027472527472527375,-0.003268262807077482,0.002077215653076503,-0.003228572966311849,-0.0019940011615832143
B3.1-alpha0,vision_r0.4_middle,vision,0.4,middle,728,0.6318681318681318,0.6165728816308702,0.6070864415359121,0.6470969885038769,0.7427021085404055,-0.005494505494505475,-0.005269425461942645,-0.004736204201785443,0.0016924534478861553,-0.002282084216385205
B3.1-alpha0,vision_r0.4_late,vision,0.4,late,728,0.6332417582417582,0.619161916734035,0.6102891624495796,0.6444263045239205,0.7432254917073726,-0.004120879120879106,-0.0026803903587778732,-0.001533483288117865,-0.0009782305320702456,-0.00175870104941811
B3.1-alpha0,vision_r0.5_early,vision,0.5,early,728,0.6346153846153846,0.6181789908350107,0.6118329714543627,0.6421549038707078,0.7429749163691722,-0.0027472527472527375,-0.0036633162578021405,1.0325716665149365e-05,-0.003249631185282875,-0.002009276387618497
B3.1-alpha0,vision_r0.5_middle,vision,0.5,middle,728,0.6291208791208791,0.6142222205373357,0.6071222779586666,0.646044870982798,0.7412946222057923,-0.008241758241758212,-0.00762008655547719,-0.004700367779030934,0.000640335926807234,-0.003689570550998389
B3.1-alpha0,vision_r0.5_late,vision,0.5,late,728,0.6332417582417582,0.6192793304017424,0.608932397159451,0.6443107859852133,0.7432969371940497,-0.004120879120879106,-0.0025629766910704177,-0.0028902485782464904,-0.0010937490707774167,-0.0016872555627410746
B3.1-alpha0,text+audio_r0.3_early,text+audio,0.3,early,728,0.6291208791208791,0.6130069632465063,0.6322138087803518,0.6227779856186793,0.7370369667616665,-0.008241758241758212,-0.008835343846306576,0.020391163042654314,-0.02262654943731146,-0.007947225995124207
B3.1-alpha0,text+audio_r0.3_middle,text+audio,0.3,middle,728,0.625,0.6162049422812078,0.6116088432781808,0.6368026901588381,0.7394178700368992,-0.012362637362637319,-0.005637364811605039,-0.00021380245951674315,-0.008601844897152655,-0.005566322719891548
B3.1-alpha0,text+audio_r0.3_late,text+audio,0.3,late,728,0.625,0.6062681582619683,0.6206258866158161,0.6361232351263683,0.7364730320139625,-0.012362637362637319,-0.015574148830844514,0.008803240878118568,-0.009281299929622455,-0.008511160742828205
B3.1-alpha0,text+vision_r0.3_early,text+vision,0.3,early,728,0.6318681318681318,0.6158303326514303,0.6330310805434627,0.621112873334541,0.7381874302740639,-0.005494505494505475,-0.006011974441382573,0.021208434805765175,-0.024291661721449698,-0.00679676248272687
B3.1-alpha0,text+vision_r0.3_middle,text+vision,0.3,middle,728,0.6277472527472527,0.6196581196581197,0.6078717412253084,0.6383158691455171,0.7413128375268115,-0.009615384615384581,-0.0021841874346931744,-0.0039509045123891084,-0.007088665910473635,-0.0036713552299791896
B3.1-alpha0,text+vision_r0.3_late,text+vision,0.3,late,728,0.6263736263736264,0.6087989121261628,0.6210452303658802,0.6345280085633876,0.7372322510967924,-0.01098901098901095,-0.01304339496665008,0.009222584628182706,-0.010876526492603067,-0.007751941659998374
B3.1-alpha0,audio+vision_r0.3_early,audio+vision,0.3,early,728,0.635989010989011,0.6208266545967162,0.6135552711989526,0.6435131671200488,0.7440782593198149,-0.0013736263736263687,-0.0010156524960966973,0.0017326254612550773,-0.0018913679359419122,-0.0009059334369758698
B3.1-alpha0,audio+vision_r0.3_middle,audio+vision,0.3,middle,728,0.635989010989011,0.6203299068953626,0.6080284475778731,0.6472120074138328,0.7446467117487445,-0.0013736263736263687,-0.0015124001974502477,-0.0037941981598244023,0.001807472357842066,-0.0003374810080462032
B3.1-alpha0,audio+vision_r0.3_late,audio+vision,0.3,late,728,0.6332417582417582,0.6192193381773986,0.6117716229285349,0.6443470423680153,0.7431681701121022,-0.004120879120879106,-0.0026229689154142477,-5.102280916258195e-05,-0.001057492687975392,-0.0018160226446884975
B3.1-alpha0.25,clean,none,0.0,clean,728,0.6304945054945055,0.6149109822860811,0.6099392015405081,0.6447462201221743,0.7415305160628972,0.0,0.0,0.0,0.0,0.0
B3.1-alpha0.25,text_r0.1_early,text,0.1,early,728,0.6318681318681318,0.6140548834565337,0.6159814207169872,0.6398658631544916,0.7407980941956033,0.0013736263736263687,-0.0008560988295474026,0.00604221917647918,-0.004880356967682742,-0.000732421867293942
B3.1-alpha0.25,text_r0.1_middle,text,0.1,middle,728,0.6291208791208791,0.6178860502017184,0.6105989164744432,0.6391061085810589,0.7411983743835132,-0.0013736263736263687,0.002975067915637286,0.0006597149339351294,-0.0056401115411154334,-0.0003321416793840015
B3.1-alpha0.25,text_r0.1_late,text,0.1,late,728,0.6373626373626373,0.6203093581373916,0.6165320145703115,0.641776847081467,0.7439512708197609,0.006868131868131844,0.005398375851310533,0.006592813029803413,-0.0029693730407073238,0.0024207547568636523
B3.1-alpha0.25,text_r0.2_early,text,0.2,early,728,0.6332417582417582,0.615777384851651,0.6216178027667351,0.6336183628161735,0.7405563393434267,0.0027472527472527375,0.0008664025655699126,0.011678601226226992,-0.011127857306000855,-0.000974176719470532
B3.1-alpha0.25,text_r0.2_middle,text,0.2,middle,728,0.6195054945054945,0.6080697667781144,0.6116025139792607,0.6360754423869959,0.7359198075368074,-0.01098901098901095,-0.00684121550796668,0.0016633124387526177,-0.008670777735178437,-0.005610708526089803
B3.1-alpha0.25,text_r0.2_late,text,0.2,late,728,0.6304945054945055,0.6095127422128641,0.6163244254242343,0.6408862991834187,0.7394324149320933,0.0,-0.005398240073216987,0.006385223883726199,-0.0038599209387556455,-0.0020981011308038866
B3.1-alpha0.25,text_r0.3_early,text,0.3,early,728,0.6304945054945055,0.6144564690273367,0.6293910808226728,0.6231188176876413,0.7379029674738045,0.0,-0.000454513258744349,0.01945187928216474,-0.021627402434532983,-0.003627548589092755
B3.1-alpha0.25,text_r0.3_middle,text,0.3,middle,728,0.625,0.6164769985558886,0.6081797883917506,0.636472502521129,0.7395874879377904,-0.005494505494505475,0.0015660162698074576,-0.0017594131487574938,-0.008273717601045338,-0.001943028125106827
B3.1-alpha0.25,text_r0.3_late,text,0.3,late,728,0.6263736263736264,0.6070631681183604,0.6183049712524555,0.6359355013788188,0.7370884291598301,-0.004120879120879106,-0.007847814167720735,0.008365769711947468,-0.008810718743355483,-0.004442086903067133
B3.1-alpha0.25,text_r0.4_early,text,0.4,early,728,0.6277472527472527,0.6130632844225875,0.6297670665381292,0.6189018331088065,0.7363250689919723,-0.0027472527472527375,-0.0018476978634935914,0.019827864997621125,-0.025844387013367776,-0.005205447070924962
B3.1-alpha0.25,text_r0.4_middle,text,0.4,middle,728,0.614010989010989,0.6056474802841194,0.602602613711177,0.6379034748427178,0.7345441094411511,-0.016483516483516425,-0.009263502001961688,-0.007336587829331109,-0.006842745279456497,-0.0069864066217461
B3.1-alpha0.25,text_r0.4_late,text,0.4,late,728,0.6195054945054945,0.6039254673282873,0.6162645715534442,0.6339309199761565,0.7344214149740715,-0.01098901098901095,-0.010985514957793763,0.0063253700129360935,-0.010815300146017837,-0.007109101088825676
B3.1-alpha0.25,text_r0.5_early,text,0.5,early,728,0.6098901098901099,0.5982136701676275,0.641339839963181,0.5997771616685568,0.7252755968912048,-0.02060439560439553,-0.0166973121184536,0.03140063842267293,-0.04496905845361754,-0.016254919171692417
B3.1-alpha0.25,text_r0.5_middle,text,0.5,middle,728,0.5947802197802198,0.5882685049873996,0.6100934264505957,0.6276916291512655,0.7238030754003716,-0.0357142857142857,-0.02664247729868152,0.0001542249100876525,-0.01705459097090878,-0.01772744066252563
B3.1-alpha0.25,text_r0.5_late,text,0.5,late,728,0.6112637362637363,0.5971142809986013,0.6232449920991292,0.6189932254039462,0.728500116153614,-0.019230769230769162,-0.017796701287479788,0.013305790558621133,-0.025752994718228117,-0.01303039990928323
B3.1-alpha0.25,audio_r0.1_early,audio,0.1,early,728,0.6277472527472527,0.6123627318673758,0.609566497488541,0.6455718937828854,0.7403253788144952,-0.0027472527472527375,-0.0025482504187053223,-0.00037270405196709877,0.0008256736607110682,-0.0012051372484019884
B3.1-alpha0.25,audio_r0.1_middle,audio,0.1,middle,728,0.6291208791208791,0.6141915409659601,0.6100751426848736,0.6445811702186303,0.7409809536871688,-0.0013736263736263687,-0.0007194413201210281,0.00013594114436554783,-0.00016504990354404558,-0.0005495623757284518
B3.1-alpha0.25,audio_r0.1_late,audio,0.1,late,728,0.6304945054945055,0.6152361752194812,0.6100746583817833,0.6446524731254203,0.7415944518865999,0.0,0.0003251929334000536,0.00013545684127524993,-9.374699675401832e-05,6.393582370267659e-05
B3.1-alpha0.25,audio_r0.2_early,audio,0.2,early,728,0.6277472527472527,0.6119751127132358,0.6091503372855975,0.6461027307542562,0.7403121686558376,-0.0027472527472527375,-0.0029358695728453066,-0.0007888642549105374,0.0013565106320818643,-0.0012183474070596167
B3.1-alpha0.25,audio_r0.2_middle,audio,0.2,middle,728,0.6332417582417582,0.6178318393667763,0.6101098502986133,0.6445877363350292,0.74292062268157,0.0027472527472527375,0.002920857080695227,0.00017064875810524072,-0.0001584837871451139,0.0013901066186727817
B3.1-alpha0.25,audio_r0.2_late,audio,0.2,late,728,0.6263736263736264,0.6112343488119886,0.609882690370656,0.6447843607784977,0.739588260128272,-0.004120879120879106,-0.0036766334740925277,-5.6511169852058174e-05,3.814065632334884e-05,-0.00194225593462527
B3.1-alpha0.25,audio_r0.3_early,audio,0.3,early,728,0.6277472527472527,0.6119751127132358,0.6094561617279036,0.6459223277413051,0.7402768755941226,-0.0027472527472527375,-0.0029358695728453066,-0.0004830398126044466,0.001176107619130784,-0.0012536404687746305
B3.1-alpha0.25,audio_r0.3_middle,audio,0.3,middle,728,0.6318681318681318,0.6168666942157959,0.6102471640077676,0.6445960976190812,0.7423312535563769,0.0013736263736263687,0.0019557119297147763,0.0003079624672595038,-0.0001501225030930975,0.0008007374934796418
B3.1-alpha0.25,audio_r0.3_late,audio,0.3,late,728,0.6263736263736264,0.6112343488119886,0.6098792235837779,0.6448011835677204,0.739590507426378,-0.004120879120879106,-0.0036766334740925277,-5.997795673018391e-05,5.496344554611898e-05,-0.0019400086365192193
B3.1-alpha0.25,audio_r0.4_early,audio,0.4,early,728,0.6304945054945055,0.6152756043192166,0.609516182090514,0.6458990838658315,0.7417834053495547,0.0,0.0003646220331354755,-0.000423019449994122,0.0011528637436571954,0.0002528892866574539
B3.1-alpha0.25,audio_r0.4_middle,audio,0.4,middle,728,0.6318681318681318,0.61674561140119,0.6102065281113508,0.6446921623599228,0.7423146841076812,0.0013736263736263687,0.001834629115108899,0.0002673265708427186,-5.405776225153591e-05,0.0007841680447839838
B3.1-alpha0.25,audio_r0.4_late,audio,0.4,late,728,0.6263736263736264,0.6112343488119886,0.609842297380565,0.6449847951627684,0.7396149974675597,-0.004120879120879106,-0.0036766334740925277,-9.690415994312307e-05,0.00023857504059410228,-0.001915518595337562
B3.1-alpha0.25,audio_r0.5_early,audio,0.5,early,728,0.6291208791208791,0.6138026530001004,0.609687909299692,0.6457014589906275,0.7410399025165861,-0.0013736263736263687,-0.0011083292859807026,-0.00025129224081610335,0.0009552388684531676,-0.0004906135463110806
B3.1-alpha0.25,audio_r0.5_middle,audio,0.5,middle,728,0.6332417582417582,0.6181564129056129,0.6102071629816687,0.6449532577987958,0.7430434015541226,0.0027472527472527375,0.003245430619531753,0.0002679614411605913,0.00020703767662144656,0.001512885491225413
B3.1-alpha0.25,audio_r0.5_late,audio,0.5,late,728,0.6263736263736264,0.611280953230635,0.6099090019220507,0.6449213696375623,0.7396159410256752,-0.004120879120879106,-0.0036300290554460712,-3.019961845740493e-05,0.0001751495153879956,-0.0019145750372220327
B3.1-alpha0.25,vision_r0.1_early,vision,0.1,early,728,0.6318681318681318,0.6160517001589466,0.6101278171383335,0.6446470543211016,0.7421388474161433,0.0013736263736263687,0.0011407178728655154,0.0001886155978254589,-9.916580107272033e-05,0.0006083313532461165
B3.1-alpha0.25,vision_r0.1_middle,vision,0.1,middle,728,0.6346153846153846,0.619419140954078,0.6080548703609095,0.6453644281220156,0.7438435653092463,0.004120879120879106,0.00450815866799692,-0.0018843311795985196,0.0006182079998412471,0.0023130492463491192
B3.1-alpha0.25,vision_r0.1_late,vision,0.1,late,728,0.6318681318681318,0.6158808648897515,0.6101143909567087,0.6444372320111706,0.7420704702343377,0.0013736263736263687,0.0009698826036703689,0.00017518941620064954,-0.00030898811100366075,0.0005399541714404821
B3.1-alpha0.25,vision_r0.2_early,vision,0.2,early,728,0.6401098901098901,0.6242455125166049,0.6105638851954059,0.643931971023086,0.7461401851513676,0.009615384615384581,0.009334530230523774,0.0006246836548978729,-0.0008142490990883378,0.004609669088470381
B3.1-alpha0.25,vision_r0.2_middle,vision,0.2,middle,728,0.6346153846153846,0.6192431233219735,0.6074739765314446,0.6456089470891094,0.7438543296816681,0.004120879120879106,0.004332141035892412,-0.002465225009063432,0.0008627269669351234,0.0023238136187708758
B3.1-alpha0.25,vision_r0.2_late,vision,0.2,late,728,0.6346153846153846,0.6191877594374682,0.6097526455625564,0.6446335869291858,0.7436236241475883,0.004120879120879106,0.004276777151387079,-0.00018655597795169676,-0.00011263319298848717,0.0020931080846910977
B3.1-alpha0.25,vision_r0.3_early,vision,0.3,early,728,0.635989010989011,0.6198719366939057,0.6118441640071899,0.6424644464286386,0.7437797858906761,0.005494505494505475,0.004960954407824625,0.0019049624666818143,-0.0022817736935356603,0.0022492698277788437
B3.1-alpha0.25,vision_r0.3_middle,vision,0.3,middle,728,0.635989010989011,0.6205982905982906,0.6061913051570837,0.6455244641079948,0.7445794123621129,0.005494505494505475,0.005687308312209538,-0.0037478963834243206,0.0007782439858204926,0.0030488962992156754
B3.1-alpha0.25,vision_r0.3_late,vision,0.3,late,728,0.6304945054945055,0.6166573775278305,0.609551011712628,0.643930965065566,0.7418813825674202,0.0,0.0017463952417493545,-0.00038818982788002554,-0.0008152550566082883,0.0003508665045229842
B3.1-alpha0.25,vision_r0.4_early,vision,0.4,early,728,0.6373626373626373,0.6203535716307668,0.6120276084108339,0.6412022414475428,0.7440781820788425,0.006868131868131844,0.005442589344685667,0.002088406870325854,-0.0035439786746315205,0.002547666015945249
B3.1-alpha0.25,vision_r0.4_middle,vision,0.4,middle,728,0.6304945054945055,0.6148556324666584,0.6056787944654678,0.6449348615346633,0.7417177757460628,0.0,-5.534981942267869e-05,-0.004260407075040273,0.0001886414124889768,0.00018725968316557484
B3.1-alpha0.25,vision_r0.4_late,vision,0.4,late,728,0.6304945054945055,0.6169801143977427,0.6083394514632176,0.6437368027706155,0.7419882781750882,0.0,0.002069132111661598,-0.0015997500772905182,-0.0010094173515587945,0.0004577621121909514
B3.1-alpha0.25,vision_r0.5_early,vision,0.5,early,728,0.6346153846153846,0.6182952271150572,0.611075950873463,0.6404147460583903,0.7428179982368484,0.004120879120879106,0.003384244828976146,0.0011367493329549339,-0.00433147406378398,0.0012874821739511377
B3.1-alpha0.25,vision_r0.5_middle,vision,0.5,middle,728,0.6291208791208791,0.6139991175620368,0.6064941644934672,0.6427418905484426,0.7408521453020565,-0.0013736263736263687,-0.0009118647240442534,-0.003445037047040911,-0.0020043295737317557,-0.000678370760840763
B3.1-alpha0.25,vision_r0.5_late,vision,0.5,late,728,0.6332417582417582,0.6189296086736685,0.6073256933519228,0.6431541034325432,0.7431318674349279,0.0027472527472527375,0.004018626387587432,-0.0026135081885853007,-0.0015921166896311068,0.0016013513720306571
B3.1-alpha0.25,text+audio_r0.3_early,text+audio,0.3,early,728,0.6277472527472527,0.6124097516365037,0.629620454765365,0.6232597345754384,0.7367125323026453,-0.0027472527472527375,-0.002501230649577413,0.01968125322485692,-0.021486485546735934,-0.004817983760251887
B3.1-alpha0.25,text+audio_r0.3_middle,text+audio,0.3,middle,728,0.6181318681318682,0.6095113245012017,0.6078594010527972,0.6369059811612247,0.736196570759554,-0.012362637362637319,-0.005399657784879386,-0.0020798004877108367,-0.007840238960949653,-0.0053339453033431905
B3.1-alpha0.25,text+audio_r0.3_late,text+audio,0.3,late,728,0.6277472527472527,0.6096123016365876,0.6179905655937126,0.6359001997469248,0.7380778066645877,-0.0027472527472527375,-0.005298680649493459,0.008051364053204502,-0.008846020375249508,-0.0034527093983095503
B3.1-alpha0.25,text+vision_r0.3_early,text+vision,0.3,early,728,0.6318681318681318,0.6161109364381945,0.6308652356133929,0.6214080502289988,0.7383847218713151,0.0013736263736263687,0.0011999541521133805,0.020926034072884847,-0.023338169893175498,-0.0031457941915821186
B3.1-alpha0.25,text+vision_r0.3_middle,text+vision,0.3,middle,728,0.6208791208791209,0.6121702715706062,0.6048024124568226,0.6369198306502429,0.7376772264246778,-0.009615384615384581,-0.002740710715474881,-0.005136789083685422,-0.007826389471931372,-0.0038532896382194037
B3.1-alpha0.25,text+vision_r0.3_late,text+vision,0.3,late,728,0.6291208791208791,0.6113211269555078,0.6180573684716044,0.6343346986446293,0.7386499484966919,-0.0013736263736263687,-0.0035898553305733216,0.008118166931096349,-0.010411521477544983,-0.002880567566205361
B3.1-alpha0.25,audio+vision_r0.3_early,audio+vision,0.3,early,728,0.635989010989011,0.620171626301468,0.6107700144268244,0.6437688093584107,0.7440625098913034,0.005494505494505475,0.0052606440153869505,0.0008308128863163677,-0.0009774107637635643,0.002531993828406187
B3.1-alpha0.25,audio+vision_r0.3_middle,audio+vision,0.3,middle,728,0.6387362637362637,0.623883547144144,0.6088725433551839,0.6445289487150277,0.7458513820030144,0.008241758241758212,0.00897256485806286,-0.001066658185324143,-0.00021727140714655757,0.004320865940117158
